Date,Qwinj 0866-A1b,Qwinj 0866-A1c,Qwinj 0866-A1f,Qwinj 0866-A2,Qwinj 0866-A2i,Qwinj 0867-B2b,Qwinj 0867-B2c,Qwinj 0867-B2e,Qwinj 0867-B3,Qwinj 1318-A1f,Qwinj 1318-A2,Qwinj 1318-A2i,Qwinj 1318-A3,Qwinj 1318-B1,Qwinj 1318-B1i,Qwinj 1318-B2,Qwinj 1318-B2b,Qwinj 1318-B2c,Qwinj 1318-B2d,Qwinj 1318-B2e,Qwinj 1319-A1,Qwinj 1319-A1a,Qwinj 1319-A1b,Qwinj 1319-A1c,Qwinj 1319-A1d,Qwinj 1319-A1f,Qwinj 1319-A2,Qwinj 1319-A2i,Qwinj 1319-B2,Qwinj 1319-B2c,Qwinj 0839-A1,Qwinj 0839-A1a,Qwinj 0839-A1b,Qwinj 0839-A1c,Qwinj 0839-A1d,Qwinj 0829-B1,Qwinj 0829-B1i,Qwinj 0829-B2,Qwinj 0843-A1,Qwinj 0843-A1a,Qwinj 0843-A1b,Qwinj 0843-A1c,Qwinj 0843-A1f,Qwinj 0843-A2,Qwinj 0844-A2i,Qwinj 0844-A3,Qwinj 0844-B1i,Qwinj 0844-B2,Qwinj 0844-B2b,Qwinj 0844-B2c,Qwinj 0844-B2d,Qwinj 0844-B2e,Qwinj 0451-B1,Qwinj 0451-B1i,Qwinj 0451-B2,Qwinj 1317-A2,Qwinj 1317-A2i,Qwinj 1317-A3,Qwinj 1317-B1,Qwinj 1317-B1i,Qwinj 1317-B2,Qwinj 1317-B2b,Qwinj 1317-B2c,Qwinj 1317-B2d,Qwinj 1317-B2e,Qwinj 1317-B3,Qwinj 1317-C,Qwinj 0853-A1b,Qwinj 0853-A1c,Qwinj 0853-A1f,Qwinj 0853-A2,Qwinj 0853-A2i,Qtotal 402
10/25/17,0,57.9,113.73,77.45,301.96,121.89,353.2,6.23,18.68,40.72,58.73,207.5,0,0,27.41,86.13,13.31,21.14,2.35,22.71,0,0,27.08,0,0,295.64,68.83,42.88,62.06,83.5,0,0,0,0,0,4.29,13.33,22.38,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,9.12,32.43,0,109.46,141.89,0,86.15,0,0,16.22,43.58,0,0,21.67,56.97,121.36,969.04
10/26/17,0,57.9,0,77.45,301.96,121.89,353.2,6.23,18.68,40.72,58.73,207.5,0,0,27.41,86.13,13.31,21.14,2.35,22.71,0,0,52.51,0,0,295.64,68.83,358.03,171.86,157.54,0,0,0,0,0,4.29,13.33,22.38,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,10.34,36.76,0,124.05,160.81,0,97.64,0,0,18.38,49.39,0,0,21.67,56.97,121.36,980.42
10/27/17,0,57.9,110.8,75.46,294.2,118.75,344.13,6.07,18.2,115.63,62.05,183.13,9.08,5.75,8.17,76.28,0,0,3.03,4.54,0,0,26.39,0,0,288.05,67.06,41.78,60.47,81.36,0,0,0,0,0,4.18,12.99,21.81,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,0,0,0,167.55,196.27,0,70.85,0,0,1.91,60.32,0,0,21.67,56.97,121.36,979.83
10/28/17,0,57.9,113.73,77.45,301.96,121.89,353.2,6.23,18.68,118.68,63.69,187.96,9.32,5.9,8.39,78.29,0,0,3.11,4.66,19.58,34.26,0,0,14.68,0,61.18,0,450.3,0,0,0,0,0,0,4.29,13.33,22.38,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,0,0,0,167.55,196.27,0,70.85,0,0,1.91,61.91,0,0,21.67,56.97,121.36,978.04
10/29/17,0,57.9,0,77.45,301.96,121.89,353.2,6.23,18.68,0,0,0,0,0,0,0,0,0,0,0,0,34.26,52.51,0,0,0,61.18,358.03,171.86,157.54,0,0,0,0,0,4.29,13.33,22.38,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,0,0,0,167.55,196.27,0,70.85,0,0,1.91,61.91,0,0,21.67,56.97,121.36,980.4
10/30/17,0,57.9,0,77.45,301.96,121.89,353.2,6.23,18.68,0,0,0,0,0,0,0,0,0,0,0,0,34.26,52.51,0,0,0,61.18,358.03,171.86,157.54,0,0,0,0,0,4.29,13.33,22.38,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,0,0,0,167.55,196.27,0,70.85,0,0,1.91,61.91,0,0,21.67,56.97,121.36,977.57
10/31/17,0,57.9,0,77.45,301.96,121.89,353.2,6.23,18.68,0,0,0,0,0,0,0,0,0,0,0,0,34.26,52.51,0,0,0,61.18,358.03,171.86,157.54,0,0,0,0,0,4.29,13.33,22.38,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,0,0,0,167.55,196.27,0,70.85,0,0,1.91,48.55,0,0,21.67,56.97,121.36,978.57
11/1/17,0,57.9,0,77.45,301.96,121.89,353.2,6.23,18.68,0,0,0,0,0,0,0,0,0,0,0,4.05,7.09,0,0,3.04,0,12.66,0,93.16,0,0,0,0,0,0,4.29,13.33,22.38,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,0,0,0,167.55,196.27,0,70.85,0,0,1.91,48.55,0,0,21.67,56.97,121.36,977.62
11/2/17,0,57.9,104.49,71.16,277.43,111.98,324.51,5.72,17.17,45.43,24.38,71.95,3.57,2.26,3.21,29.97,0,0,1.19,1.78,3.72,6.51,0,0,2.79,0,11.63,0,85.59,0,0,0,0,0,0,3.94,12.25,20.56,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,0,0,0,167.55,196.27,0,70.85,0,0,1.91,44.61,9.56,0,21.67,56.97,121.36,932.03
11/3/17,0,57.9,113.73,77.45,301.96,121.89,353.2,6.23,18.68,49.45,26.54,78.32,3.88,2.46,3.5,32.62,0,0,1.29,1.94,4.05,7.09,0,0,3.04,0,12.66,0,93.16,0,0,0,0,0,0,4.29,13.33,22.38,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,0,0,0,167.55,196.27,0,70.85,0,0,1.91,48.55,11,0,21.67,56.97,121.36,982.53
11/4/17,0,57.9,0,77.45,301.96,121.89,353.2,6.23,18.68,0,0,0,0,0,0,0,0,0,0,0,3.38,5.91,0,0,2.53,0,10.55,0,77.64,0,0,0,0,0,0,4.29,13.33,22.38,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,0,0,0,167.55,196.27,0,70.85,0,0,1.91,48.55,11,0,21.67,56.97,121.36,912.39
11/5/17,0,57.9,0,77.45,301.96,121.89,353.2,6.23,18.68,0,0,0,0,0,0,0,0,0,0,0,0,5.91,52.51,0,0,0,10.55,358.03,171.86,157.54,0,0,0,0,0,4.29,13.33,22.38,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,0,0,0,167.55,196.27,0,70.85,0,0,1.91,48.55,11,0,21.67,56.97,121.36,981.74
11/6/17,0,57.9,0,77.45,301.96,121.89,353.2,6.23,18.68,0,0,0,0,0,0,0,0,0,0,0,0,5.91,52.51,0,0,0,10.55,358.03,171.86,157.54,0,0,0,0,0,4.29,13.33,22.38,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,0,0,0,167.55,196.27,0,70.85,0,0,1.91,48.55,11,0,21.67,56.97,121.36,977.4
11/7/17,0,57.9,0,77.45,301.96,121.89,353.2,6.23,18.68,0,0,0,0,0,0,0,0,0,0,0,0,5.91,52.51,0,0,0,10.55,358.03,171.86,157.54,0,0,0,0,0,4.29,13.33,22.38,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,0,0,0,167.55,196.27,0,70.85,0,0,1.91,44.91,11,0,21.67,56.97,121.36,978.36
11/8/17,0,57.9,0,77.45,301.96,121.89,353.2,6.23,18.68,0,0,0,0,0,0,0,0,0,0,0,0,5.91,52.51,0,0,0,10.55,358.03,171.86,157.54,0,0,0,0,0,4.29,13.33,22.38,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,0,0,0,167.55,196.27,0,70.85,0,0,1.91,44.91,10.7,0,21.67,56.97,121.36,967.66
11/9/17,0,57.9,0,77.45,301.96,121.89,353.2,6.23,18.68,0,0,0,0,0,0,0,0,0,0,0,0,5.91,52.51,0,0,0,10.55,358.03,171.86,157.54,0,0,0,0,0,4.29,13.33,22.38,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,12.43,0,0,167.55,196.27,0,70.85,0,0,1.91,30.37,10.7,0,21.67,56.97,121.36,977
11/10/17,0,54.89,109.78,74.76,291.48,117.06,339.22,5.98,17.94,0,0,0,0,0,0,0,0,0,0,0,3.24,5.67,0,0,2.43,0,10.13,0,74.56,0,0,0,0,0,0,4.12,12.81,21.5,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,11.29,0,0,167.55,196.27,0,70.85,0,0,1.91,27.59,10.28,0,21.67,56.97,121.36,979.05
11/11/17,0,56.86,113.73,77.45,301.96,121.89,353.2,6.23,18.68,0,0,0,0,0,0,0,0,0,0,0,3.38,5.91,0,0,2.53,0,10.55,0,77.64,0,0,0,0,0,0,4.29,13.33,22.38,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,11.75,0,0,167.55,196.27,0,70.85,0,0,1.91,28.73,10.7,0,21.67,56.97,121.36,982.45
11/12/17,0,56.86,0,77.45,301.96,121.89,353.2,6.23,18.68,0,0,0,0,0,0,0,0,0,0,0,0,5.91,52.51,0,0,0,10.55,358.03,171.86,157.54,0,0,0,0,0,4.29,13.33,22.38,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,11.75,0,0,167.55,196.27,0,70.85,0,0,1.91,28.73,10.7,0,21.67,56.97,121.36,981.63
11/13/17,0,56.86,0,77.45,301.96,121.89,353.2,6.23,18.68,0,0,0,0,0,0,0,0,0,0,0,0,5.91,52.51,0,0,0,10.55,358.03,171.86,157.54,0,0,0,0,0,4.29,13.33,22.38,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,11.75,0,0,167.55,196.27,0,70.85,0,0,1.91,28.73,32.46,3.93,81.64,17.7,224.26,981.43
11/14/17,21.55,46.19,109.82,32.84,139.59,134.07,388.52,6.85,20.55,0,0,0,0,0,0,0,0,0,0,0,0,5.91,52.51,0,0,0,10.55,358.03,171.86,157.54,0,0,0,0,0,4.29,13.33,22.38,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,11.75,0,0,167.55,196.27,0,70.85,0,0,1.91,28.73,32.46,3.93,81.64,17.7,224.26,987.43
11/15/17,21.55,46.19,21.55,32.84,139.59,134.07,388.52,6.85,20.55,0,0,0,0,0,0,0,0,0,0,0,0,5.91,52.51,0,0,0,10.55,358.03,171.86,157.54,0,0,0,0,0,3.21,10,16.79,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,11.75,0,0,167.55,196.27,0,70.85,0,0,1.91,28.73,32.46,3.93,81.64,17.7,224.26,987.66
11/16/17,21.55,46.19,21.55,32.84,139.59,134.07,388.52,6.85,20.55,0,0,0,0,0,0,0,0,0,0,0,0,5.91,52.51,0,0,0,10.55,358.03,171.86,157.54,0,0,0,0,0,3.21,10,16.79,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,11.75,0,0,167.55,196.27,0,70.85,0,0,1.91,28.73,32.46,3.93,81.64,17.7,224.26,984.15
11/17/17,21.55,46.19,21.55,32.84,139.59,134.07,388.52,6.85,20.55,0,0,0,0,0,0,0,0,0,0,0,0,5.91,52.51,0,0,0,10.55,358.03,171.86,157.54,0,0,0,0,0,3.21,10,16.79,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,11.75,0,0,167.55,196.27,0,70.85,0,0,1.91,28.73,32.46,3.93,81.64,17.7,224.26,990.2
11/18/17,21.55,46.19,21.55,32.84,139.59,134.07,388.52,6.85,20.55,0,0,0,0,0,0,0,0,0,0,0,0,5.91,52.51,0,0,0,10.55,358.03,171.86,157.54,0,0,0,0,0,3.21,10,16.79,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,11.75,0,0,167.55,196.27,0,70.85,0,0,1.91,28.73,32.46,3.93,81.64,17.7,224.26,486.47
11/19/17,21.55,46.19,21.55,32.84,139.59,134.07,388.52,6.85,20.55,0,0,0,0,0,0,0,0,0,0,0,0,5.91,52.51,0,0,0,10.55,358.03,171.86,157.54,0,0,0,0,0,3.21,10,16.79,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,11.75,0,0,167.55,196.27,0,70.85,0,0,1.91,28.73,32.46,3.93,81.64,17.7,224.26,480.39
11/20/17,21.55,46.19,21.55,32.84,139.59,134.07,388.52,6.85,20.55,0,0,0,0,0,0,0,0,0,0,0,0,5.91,52.51,0,0,0,10.55,358.03,171.86,157.54,0,0,0,0,0,3.21,10,16.79,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,11.75,0,0,167.55,196.27,0,70.85,0,0,1.91,28.73,32.46,3.93,81.64,17.7,224.26,481.09
11/21/17,21.55,46.19,21.55,32.84,139.59,134.07,388.52,6.85,20.55,0,0,0,0,0,0,0,0,0,0,0,0,5.91,52.51,0,0,0,10.55,358.03,171.86,157.54,0,0,0,0,0,3.21,10,16.79,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,9.74,0,0,167.55,196.27,0,70.85,0,0,1.91,23.81,32.46,3.93,81.64,17.7,224.26,478.74
11/22/17,21.34,45.74,108.76,32.53,138.23,133.14,385.83,6.8,20.41,0,0,0,0,0,0,0,0,0,0,0,3.35,5.87,0,0,2.51,0,10.48,0,77.1,0,0,0,0,0,0,3.19,9.93,16.67,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,9.67,0,0,167.55,196.27,0,70.85,0,0,1.91,23.64,35.82,4.34,90.08,19.54,247.45,477.42
11/23/17,21.55,46.19,109.82,32.84,139.59,134.07,388.52,6.85,20.55,0,0,0,0,0,0,0,0,0,0,0,2.7,4.73,0,0,2.03,0,8.44,0,62.11,0,0,0,0,0,0,3.21,10,16.79,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,44.17,0,0,167.55,196.27,0,70.85,0,0,1.91,24.41,36.07,4.37,90.71,19.67,249.18,471.39
11/24/17,21.55,46.19,109.82,32.84,139.59,134.07,388.52,6.85,20.55,0,0,0,0,0,0,0,0,0,0,0,0,4.73,52.51,0,0,0,8.44,358.03,171.86,157.54,0,0,0,0,0,3.21,10,16.79,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,44.17,0,0,167.55,196.27,0,70.85,0,0,1.91,24.41,0,12,94.67,22.67,270.67,458.28
11/25/17,21.55,46.19,109.82,32.84,139.59,134.07,388.52,6.85,20.55,0,0,0,0,0,0,0,0,0,0,0,0,4.73,52.51,0,0,0,8.44,358.03,171.86,157.54,0,0,0,0,0,3.21,10,16.79,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,38.08,0,0,167.55,196.27,0,70.85,0,0,1.91,21.04,0,12,94.67,22.67,270.67,472.73
11/26/17,21.55,46.19,109.82,32.84,139.59,134.07,388.52,6.85,20.55,0,0,0,0,0,0,0,0,0,0,0,0,4.73,52.51,0,0,0,8.44,358.03,171.86,157.54,0,0,0,0,0,3.21,10,16.79,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,38.08,0,0,167.55,196.27,0,70.85,0,0,1.91,21.04,0,12,94.67,22.67,270.67,467.57
11/27/17,21.55,46.19,109.82,32.84,139.59,134.07,388.52,6.85,20.55,0,0,0,0,0,0,0,0,0,0,0,0,4.73,52.51,0,0,0,8.44,358.03,171.86,157.54,0,0,0,0,0,3.21,10,16.79,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,38.08,0,0,167.55,196.27,0,70.85,0,0,1.91,21.04,0,12,94.67,22.67,270.67,967.67
11/28/17,21.18,45.39,107.92,32.27,137.17,131.75,381.78,6.73,20.19,0,0,0,0,0,0,0,0,0,0,0,2.65,4.64,0,0,1.99,0,8.29,0,61.03,0,0,0,0,0,0,3.16,9.83,16.49,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,37.42,0,0,167.55,196.27,0,70.85,0,0,1.91,20.68,0,11.79,93.02,22.27,265.97,966.74
11/29/17,21.55,46.19,109.82,32.84,139.59,134.07,388.52,6.85,20.55,0,0,0,0,0,0,0,0,0,0,0,2.7,4.73,0,0,2.03,0,8.44,0,62.11,0,0,0,0,0,0,3.21,10,16.79,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,38.08,0,0,167.55,196.27,0,70.85,0,0,1.91,21.04,0,12,94.67,22.67,270.67,969.78
11/30/17,21.55,46.19,109.82,32.84,139.59,134.07,388.52,6.85,20.55,0,0,0,0,0,0,0,0,0,0,0,0,4.73,52.51,0,0,0,8.44,358.03,171.86,157.54,0,0,0,0,0,3.21,10,16.79,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,38.08,0,0,167.55,196.27,0,70.85,0,0,1.91,21.04,0,12,94.67,22.67,270.67,970.53
12/1/17,21.55,46.19,109.82,32.84,139.59,134.07,388.52,6.85,20.55,0,0,0,0,0,0,0,0,0,0,0,0,4.73,52.51,0,0,0,8.44,358.03,171.86,157.54,0,0,0,0,0,3.21,10,16.79,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,38.08,0,0,167.55,196.27,0,70.85,0,0,1.91,21.04,0,9,71,17,203,987.07
12/2/17,19.74,42.31,100.6,30.09,127.87,130.26,377.46,6.66,19.97,0,0,0,0,0,0,0,0,0,0,0,2.62,4.59,0,0,1.97,0,8.2,0,60.34,0,0,0,0,0,0,3.12,9.72,16.31,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,36.99,0,0,167.55,196.27,0,70.85,0,0,1.91,20.44,0,0,128.86,33.73,128.86,968.59
12/3/17,20.32,43.55,103.55,30.97,131.61,134.07,388.52,6.85,20.55,0,0,0,0,0,0,0,0,0,0,0,2.7,4.73,0,0,2.03,0,8.44,0,62.11,0,0,0,0,0,0,3.21,10,16.79,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,38.08,0,0,167.55,196.27,0,70.85,0,0,1.91,21.04,0,0,128.86,33.73,128.86,967.47
12/4/17,20.32,43.55,103.55,30.97,131.61,134.07,388.52,6.85,20.55,0,0,0,0,0,0,0,0,0,0,0,0,4.73,52.51,0,0,0,8.44,358.03,171.86,157.54,0,0,0,0,0,3.21,10,16.79,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,38.08,0,0,167.55,196.27,0,70.85,0,0,1.91,21.04,0,0,128.86,33.73,128.86,965.87
12/5/17,20.32,43.55,103.55,30.97,131.61,134.07,388.52,6.85,20.55,0,0,0,0,0,0,0,0,0,0,0,0,4.73,52.51,0,0,0,8.44,358.03,171.86,157.54,0,0,0,0,0,3.21,10,16.79,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,38.08,0,0,167.55,196.27,0,70.85,0,0,1.91,21.04,0,0,128.86,33.73,128.86,963.05
12/6/17,20.32,43.55,103.55,30.97,131.61,134.07,388.52,6.85,20.55,0,0,0,0,0,0,0,0,0,0,0,0,4.73,52.51,0,0,0,8.44,358.03,171.86,157.54,0,0,0,0,0,2.14,6.67,11.19,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,1.8,0,0,167.55,196.27,0,70.85,0,0,1.91,28.73,0,0,128.86,33.73,128.86,956.01
12/7/17,20.32,43.55,103.55,30.97,131.61,134.07,388.52,6.85,20.55,0,0,0,0,0,0,0,0,0,0,0,0,4.73,52.51,0,0,0,8.44,358.03,171.86,157.54,0,0,0,0,0,2.14,6.67,11.19,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,3.81,0,0,167.55,196.27,0,70.85,0,0,1.91,60.9,0,0,128.86,33.73,128.86,957.98
12/8/17,20.32,43.55,103.55,30.97,131.61,134.07,388.52,6.85,20.55,0,0,0,0,0,0,0,0,0,0,0,2.65,4.63,0,0,1.99,0,8.27,0,60.9,0,0,0,0,0,0,2.1,6.54,10.97,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,3.73,0,0,167.55,196.27,0,70.85,0,0,1.91,59.71,0,0,128.86,33.73,128.86,956.61
12/9/17,20.32,43.55,103.55,30.97,131.61,134.07,388.52,6.85,20.55,0,0,0,0,0,0,0,0,0,0,0,0,0,15.29,0,0,0,0,0,64.71,0,0,0,0,0,0,2.14,6.67,11.19,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,3.81,0,0,167.55,196.27,0,70.85,0,0,1.91,60.9,0,0,128.86,33.73,128.86,962.74
12/10/17,17.57,37.66,89.54,26.78,113.81,156.75,413.25,6.85,23.75,0,0,0,0,0,0,0,0,0,0,0,0,0,15.13,0,0,0,0,0,64.03,0,0,0,0,0,0,2.12,6.6,11.07,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,3.77,0,0,167.55,196.27,0,70.85,0,0,1.91,60.26,0,0,128.86,33.73,128.86,965.42
12/11/17,17.71,37.95,90.24,26.99,114.7,152.57,402.23,6.85,23.12,0,0,0,0,0,0,0,0,0,0,0,0,0,14.73,0,0,0,0,0,62.32,0,0,0,0,0,0,2.06,6.42,10.78,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,3.67,0,0,167.55,196.27,0,70.85,0,0,1.91,58.66,0,0,128.86,33.73,128.86,963.35
12/12/17,17.86,38.27,91,27.21,115.66,77.99,205.61,6.85,11.82,0,0,0,0,0,0,0,0,0,0,0,0,0,15.06,0,0,0,0,0,63.72,0,0,0,0,0,0,2.11,6.56,11.02,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,3.75,0,0,167.55,196.27,0,70.85,0,0,1.91,59.97,0,0,128.86,33.73,128.86,962.19
12/13/17,17.86,38.27,91,27.21,115.66,77.99,205.61,6.85,11.82,0,0,0,0,0,0,0,0,0,0,0,0,0,9.56,0,0,0,0,0,40.44,0,0,0,0,0,0,2.14,6.67,11.19,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,3.81,0,0,167.55,196.27,0,70.85,0,0,1.91,60.9,0,0,128.86,33.73,128.86,960.46
12/14/17,17.86,38.27,91,27.21,115.66,77.99,205.61,6.85,11.82,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,2.14,6.67,11.19,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,3.81,0,0,167.55,196.27,0,70.85,0,0,1.91,60.9,0,0,128.86,33.73,128.86,954.14
12/15/17,17.86,38.27,91,27.21,115.66,77.99,205.61,6.85,11.82,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,2.14,6.67,11.19,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,3.81,0,0,167.55,196.27,0,70.85,0,0,1.91,60.9,0,0,128.86,33.73,128.86,977.15
12/16/17,17.86,38.27,91,27.21,115.66,77.99,205.61,6.85,11.82,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,2.14,6.67,11.19,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,3.81,0,0,167.55,196.27,0,70.85,0,0,1.91,60.9,0,0,128.86,33.73,128.86,962.62
12/17/17,17.86,38.27,91,27.21,115.66,77.99,205.61,6.85,11.82,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,2.14,6.67,11.19,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,3.81,0,0,167.55,196.27,0,70.85,0,0,1.91,60.9,0,0,128.86,33.73,128.86,961.48
12/18/17,17.86,38.27,91,27.21,115.66,77.99,205.61,6.85,11.82,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,2.14,6.67,11.19,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,3.81,0,0,167.55,196.27,0,70.85,0,0,1.91,60.9,0,0,128.86,33.73,128.86,957.45
12/19/17,17.86,38.27,91,27.21,115.66,77.99,205.61,6.85,11.82,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,2.14,6.67,11.19,0,14.77,0,0,70.45,14.77,0,53.64,239.86,0,0,168,14.17,0,0,0,0,0,3.81,0,0,167.55,196.27,0,70.85,0,0,1.91,60.9,11.68,15.33,55.47,32.85,84.67,960.94
12/20/17,17.86,38.27,91,27.21,115.66,77.99,205.61,6.85,11.82,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,2.14,6.67,11.19,0,14.77,0,0,70.45,14.77,100,53.64,239.86,0,0,168,14.17,0,0,0,0,0,3.81,0,0,167.55,196.27,0,70.85,0,0,1.91,60.9,23.94,31.42,113.72,67.34,173.58,959.31
12/21/17,17.86,38.27,91,27.21,115.66,77.99,205.61,6.85,11.82,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,2.14,6.67,11.19,0,14.77,0,0,70.45,14.77,80,53.64,239.86,0,0,168,14.17,0,0,0,0,0,3.81,0,0,167.55,196.27,0,70.85,0,0,1.91,60.9,23.94,31.42,113.72,67.34,173.58,961.15
12/22/17,15.63,33.49,79.62,23.81,101.2,67.37,177.62,6.85,10.21,0,0,0,0,0,0,0,0,0,0,0,0,0,8.13,0,0,0,0,0,34.4,0,0,0,0,0,0,1.82,5.67,9.52,0,14.77,0,0,70.45,14.77,68.06,53.64,239.86,0,0,168,14.17,0,0,0,0,0,3.24,0,0,167.55,196.27,0,70.85,0,0,1.91,51.81,20.37,26.73,96.74,57.28,147.66,960.13
